"5fb68b4880a5801c3b9a8f871440dec711df0440";"3, Rue François Miron, Quartier Saint-Gervais, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France";"3";"Rue François Miron";"";"";"";"Île-de-France";"75004";"France";"48.855937";"2.3559157"
"61d4580751ccfb1df70eed20c86e90396361f92f";"31, Passage Charles Dallery, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France";"31";"Passage Charles Dallery";"";"";"";"Île-de-France";"75011";"France";"48.8559951";"2.377014"
"8f1be73021da64ce016c3ed5376808d90e093219";"33, Rue du Château d'Eau, Quartier de la Porte-Saint-Martin, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France";"33";"Rue du Château d'Eau";"";"";"";"Île-de-France";"75010";"France";"48.8710029";"2.3584736"
"6b663b6f33b109a9b066f186056c96cbf0c70bfd";"Boulevard du Général d'Armée Jean Simon, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France";"";"Boulevard du Général d'Armée Jean Simon";"";"";"";"Île-de-France";"75013";"France";"48.8271762";"2.3855319"
"e2d914bd37c49697d0b764485d0c8f7ff429adee";"Rue des Arbustes, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"";"Rue des Arbustes";"";"";"";"Île-de-France";"75014";"France";"48.8283215";"2.3095578"
"fde0248235eda113ab7177f71ed6dd12af2edbca";"66b, Boulevard de Magenta, Quartier de la Porte-Saint-Martin, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France";"66b";"Boulevard de Magenta";"";"";"";"Île-de-France";"75010";"France";"48.8744503";"2.357945"
"3e88682245d71e1d8a01338477c3b71e3eaa7366";"24, Rue des Vignoles, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France";"24";"Rue des Vignoles";"";"";"";"Île-de-France";"75020";"France";"48.8535709";"2.3991222"
"b1ae03aaf445a0f20e368fc13f1f36119b20d3b4";"Rue Michel de Bourges, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France";"";"Rue Michel de Bourges";"";"";"";"Île-de-France";"75020";"France";"48.8543844";"2.4006944"
"f192ae5e6aa999499b211fec5fa8109c4b37b7d3";"134, Boulevard Vincent Auriol, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France";"134";"Boulevard Vincent Auriol";"";"";"";"Île-de-France";"75013";"France";"48.832848";"2.3611301"
"4b762f418239f3ca611f99d816b431f006491df5";"10, Rue Poinsot, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"10";"Rue Poinsot";"";"";"";"Île-de-France";"75014";"France";"48.8408562";"2.3232786"
"6a3ea962c905ddb22fecb308f6fcd97b557583cc";"2, Rue Léon Frapié, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France";"2";"Rue Léon Frapié";"";"";"";"Île-de-France";"75020";"France";"48.8733581";"2.4105559"
"878db2cc8a7736de7ae77741a7c78accdbea8c84";"88, Rue des Rigoles, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France";"88";"Rue des Rigoles";"";"";"";"Île-de-France";"75020";"France";"48.8738988";"2.3897855"
"d6eec9c8676d0752211ebda8f01bb9603480f6bf";"12, Rue Alexandre Cabanel, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France";"12";"Rue Alexandre Cabanel";"";"";"";"Île-de-France";"75015";"France";"48.8485862";"2.3016303"
"e60239cafe04ad5172ab814e3fda35d8e457fe14";"Rue de Babylone, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France";"";"Rue de Babylone";"";"";"";"Île-de-France";"75007";"France";"48.8516853";"2.3219661"
"18b1947db77fb911d182be45158af57ac8cf0feb";"Rue Lacharrière, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France";"";"Rue Lacharrière";"";"";"";"Île-de-France";"75011";"France";"48.8617022";"2.3774704"
"1d8751b608b8225a10b138716c156edc032026c4";"Boulevard Auguste Blanqui, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France";"";"Boulevard Auguste Blanqui";"";"";"";"Île-de-France";"75013";"France";"48.8305927";"2.3524836"
"65f00ad7445e8a55610e21781948c3bdf5333d17";"80, Rue de Meaux, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France";"80";"Rue de Meaux";"";"";"";"Île-de-France";"75019";"France";"48.8840852";"2.3783605"
"f3cc30527e0e291ea8f5a3ace562846d6ade1d22";"Rue Navier, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France";"";"Rue Navier";"";"";"";"Île-de-France";"75017";"France";"48.8958708";"2.3232878"
